Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"51638","1","2019-05-08 22:14:31","0","63","<machine-learning><nlp>","1",""
"51646","1","2019-05-09 04:00:26","3","82","<machine-learning><python><r><boosting>","1","1"
"51647","1","2019-05-09 05:17:20","5","130","<math><simulation><monte-carlo>","1",""
"51648","1","2019-05-09 05:35:08","0","52","<clustering><algorithms>","1",""
"51649","1","2019-05-09 05:45:58","1","65","<machine-learning><machine-learning-model><distance><metric>","0","1"
"51653","1","2019-05-09 06:53:49","0","690","<keras><multitask-learning>","1",""
"51654","1","2019-05-09 07:03:37","0","38","<machine-learning><python><cloud-computing>","1",""
"51655","1","2019-05-09 07:05:27","0","1558","<machine-learning><dataset><supervised-learning><sentiment-analysis>","1",""
"51656","1","2019-05-09 07:20:41","0","709","<deep-learning><reinforcement-learning><pytorch>","0",""
"51657","1","2019-05-09 07:40:11","0","20","<machine-learning><clustering><data><graphs>","0",""
"51659","1","2019-05-09 08:13:38","0","32","<machine-learning><classification><predictive-modeling><prediction>","1",""
"51664","1","2019-05-09 09:26:19","1","793","<xgboost><hyperparameter><hyperparameter-tuning><bayesian><gbm>","0","1"
"51665","1","2019-05-09 09:30:21","3","3954","<machine-learning><python><pandas><csv><kaggle>","1",""
"51668","1","2019-05-09 10:11:55","3","128","<machine-learning><time-series><sequential-pattern-mining>","0","1"
"51670","1","2019-05-09 11:38:55","1","26","<classification>","1","3"
"51671","1","2019-05-09 11:53:26","2","2771","<keras><image-classification>","2",""
"51674","1","2019-05-09 12:41:47","1","22","<r><data-cleaning><regex>","2",""
"51677","1","2019-05-09 13:03:03","3","1181","<neural-network><backpropagation>","1",""
"51681","1","2019-05-09 13:22:20","3","125","<python><pandas><dataframe><csv>","1",""
"51683","1","2019-05-09 14:39:13","0","444","<keras><tensorflow><optimization><loss-function>","2",""
"51687","1","2019-05-09 16:07:14","4","103","<python><neural-network><implementation>","1","1"
"51688","1","2019-05-09 16:18:03","0","356","<python><data-mining><churn>","1",""
"51689","1","2019-05-09 16:21:06","0","105","<machine-learning><word2vec><word-embeddings><natural-language-process>","0",""
"51693","1","2019-05-09 16:48:08","4","883","<machine-learning><python><neural-network><keras>","0","1"
"51696","1","2019-05-09 18:03:03","1","37","<python><computer-vision><image>","0",""
"51697","1","2019-05-09 18:06:36","2","1542","<nlp><sequence><bert>","1",""
"51698","1","2019-05-09 19:57:12","1","22","<bayesian-networks>","1",""
"51699","1","2019-05-09 20:04:45","1","219","<tensorflow><dataset><lstm><rnn>","0",""
"51700","1","2019-05-09 20:07:23","3","186","<deep-learning><tensorflow><dataset><lstm><rnn>","0",""
"51703","1","2019-05-09 20:57:06","3","119","<cross-validation>","1","1"
"51708","1","2019-05-09 23:37:44","1","55","<machine-learning><classification><regression>","2",""
"51710","1","2019-05-10 00:11:33","0","181","<deep-learning><cnn><convnet>","1",""
"51714","1","2019-05-10 03:06:31","2","55","<neural-network><optimization><math>","2",""
"51731","1","2019-05-10 10:30:34","2","412","<machine-learning><deep-learning><performance>","2","1"
"51733","1","2019-05-10 10:43:37","1","21","<machine-learning>","0","1"
"51735","1","2019-05-10 11:21:10","0","33","<deep-learning><tensorflow><computer-vision><object-detection>","0",""
"51737","1","2019-05-10 12:09:18","0","29","<deep-learning><tensorflow><computer-vision><object-detection>","0",""
"51740","1","2019-05-10 12:20:40","0","43","<statistics><prediction><sequence>","2",""
"51744","1","2019-05-10 13:03:04","1","1062","<classification><feature-selection><machine-learning-model><prediction>","2",""
"51749","1","2019-05-10 13:54:36","3","191","<svm><loss-function><hinge-loss>","1",""
"51751","1","2019-05-10 14:32:59","1","80","<neural-network><convolution><object-detection><faster-rcnn>","0",""
"51753","1","2019-05-10 15:27:03","1","46","<machine-learning><statistics>","1",""
"51758","1","2019-05-10 17:07:51","0","437","<python><machine-learning-model><pytorch><gaussian-process>","1",""
"51763","1","2019-05-10 19:51:12","2","238","<deep-learning><cnn><computer-vision><scraping><fastai>","2",""
"51768","1","2019-05-10 20:49:39","1","29","<data-formats><metadata>","0",""
"51776","1","2019-05-11 07:18:14","1","36","<r><regression><predictive-modeling>","1",""
"51781","1","2019-05-11 08:02:35","2","457","<pandas><matplotlib><seaborn>","1",""
"51785","1","2019-05-11 08:36:07","3","2626","<nlp><sequence><bert><transformer>","1","3"
"51787","1","2019-05-11 09:51:51","3","988","<python><regression><linear-regression>","1",""
"51788","1","2019-05-11 10:39:20","2","39","<python><deep-learning><tensorflow><computer-vision><object-detection>","0",""
"51789","1","2019-05-11 10:46:12","2","105","<reinforcement-learning><q-learning><openai-gym>","0",""
"51790","1","2019-05-11 12:22:09","2","310","<machine-learning><r><regression><logistic-regression>","1",""
"51795","1","2019-05-11 16:59:55","3","1115","<machine-learning><unsupervised-learning>","3",""
"51797","1","2019-05-11 17:21:28","2","30","<r><dataframe><automatic-summarization>","0",""
"51800","1","2019-05-11 18:08:55","1","136","<training><methodology>","1",""
"51801","1","2019-05-11 18:10:23","1","48","<orange3>","0",""
"51805","1","2019-05-11 20:18:22","0","59","<python><time-series><prediction>","1",""
"51808","1","2019-05-11 22:40:28","5","471","<multiclass-classification><accuracy>","1","1"
"51809","1","2019-05-12 00:57:05","1","16","<python><neural-network><deep-learning><tensorflow>","0",""
"51810","1","2019-05-12 01:24:54","0","34","<neural-network><classification>","1",""
"51813","1","2019-05-12 06:17:19","4","1867","<classification><svm>","1","1"
"51815","1","2019-05-12 07:35:58","1","83","<neural-network><preprocessing><normalization><feature-scaling><counts>","0",""
"51816","1","2019-05-12 09:23:03","0","65","<classification><keras><tensorflow><multiclass-classification><multilabel-classification>","0",""
"51818","1","2019-05-12 10:49:29","1","26","<time-series><predictive-modeling><algorithms><data-science-model><theory>","0",""
"51820","1","2019-05-12 11:01:15","1","314","<machine-learning><r><data-mining>","1",""
"51821","1","2019-05-12 11:39:57","3","29","<keras><time-series>","0",""
"51822","1","2019-05-12 11:47:54","1","178","<deep-learning><keras><lstm>","1",""
"51824","1","2019-05-12 11:55:11","0","24","<machine-learning><r><svm>","1",""
"51826","1","2019-05-12 12:01:31","1","95","<machine-learning><deep-learning><nlp>","1",""
"51828","1","2019-05-12 12:18:01","1","91","<machine-learning><deep-learning><keras><cnn><confusion-matrix>","0",""
"51829","1","2019-05-12 12:19:54","2","514","<keras><cnn><image-classification>","1",""
"51831","1","2019-05-12 12:50:57","1","696","<python><cross-validation><training><grid-search>","1",""
"51837","1","2019-05-12 14:12:19","0","378","<unsupervised-learning><supervised-learning><anomaly-detection><semi-supervised-learning>","3",""
"51838","1","2019-05-12 15:19:46","1","64","<pandas>","1",""
"51846","1","2019-05-12 18:32:57","4","169","<regression><learning>","2","1"
"51857","1","2019-05-12 23:17:00","1","35","<machine-learning><deep-learning><classification><keras><lstm>","1",""
"51860","1","2019-05-13 02:44:35","9","384","<keras><cnn><lstm><image-classification><transfer-learning>","1","2"
"51861","1","2019-05-13 02:50:37","1","209","<apache-spark>","0",""
"51865","1","2019-05-13 03:52:14","2","56","<machine-learning><classification><data-mining><recommender-system><ranking>","2",""
"51873","1","2019-05-13 09:14:17","1","155","<machine-learning><preprocessing><normalization><feature-scaling>","1",""
"52000","1","2019-05-13 11:59:26","3","1016","<nlp><programming><text>","2",""
"51882","1","2019-05-13 12:20:16","0","419","<neural-network><classification><accuracy>","0",""
"51887","1","2019-05-13 13:27:13","0","38","<feature-selection><feature-reduction>","2",""
"51889","1","2019-05-13 13:29:03","1","147","<deep-learning><regression><statistics>","1",""
"51890","1","2019-05-13 14:01:52","6","19640","<python><scikit-learn><pandas><missing-data>","4","2"
"51893","1","2019-05-13 14:19:18","2","80","<deep-learning><optimization><pytorch><gan>","1",""
"51897","1","2019-05-13 15:45:44","0","59","<machine-learning><classification><logistic-regression><convergence>","1",""
"51904","1","2019-05-13 18:47:37","1","18","<machine-learning><neural-network><deep-learning><dataset><lstm>","0",""
"51908","1","2019-05-13 20:53:58","0","798","<scikit-learn><dataframe><pipelines>","2","1"
"51911","1","2019-05-14 02:07:52","1","17","<image-recognition>","0",""
"51913","1","2019-05-14 02:20:39","1","66","<r><nlp><text-mining>","0",""
"51916","1","2019-05-14 03:26:53","1","19","<python><math><linear-algebra>","0",""
"51917","1","2019-05-14 03:29:11","1","151","<machine-learning><machine-learning-model><databases><data-product>","2",""
"51919","1","2019-05-14 05:09:00","1","22","<neural-network>","0",""
"51920","1","2019-05-14 05:25:42","1","169","<python><scikit-learn><time-series><pandas>","0",""
"51925","1","2019-05-14 05:49:35","3","124","<classification><perceptron>","2",""
"51926","1","2019-05-14 06:03:19","1","63","<naive-bayes-classifier><homework>","1",""
"51946","1","2019-05-14 07:00:14","6","524","<keras><tools>","2","1"
"51928","1","2019-05-14 07:29:24","1","38","<data-analysis>","1",""
"51929","1","2019-05-14 08:02:28","1","67","<python><keras><tensorflow>","0",""
"51934","1","2019-05-14 09:39:34","1","93","<classification><nlp><multi-instance-learning>","1",""
"51935","1","2019-05-14 09:45:32","1","1306","<machine-learning><python><feature-selection><numpy><kaggle>","2",""
"51936","1","2019-05-14 09:59:06","1","113","<machine-learning><r><predictive-modeling><logistic-regression><evaluation>","1",""
"51937","1","2019-05-14 10:04:10","3","47","<machine-learning><python><deep-learning><opencv>","0",""
"51939","1","2019-05-14 10:20:29","2","535","<machine-learning><time-series><lstm><rnn><forecasting>","1",""
"51941","1","2019-05-14 11:04:52","1","21","<decision-trees><cost-function>","1",""
"51951","1","2019-05-14 12:18:47","0","117","<dimensionality-reduction><matrix-factorisation>","1",""
"51952","1","2019-05-14 12:42:43","1","682","<machine-learning><nlp><natural-language-process><spacy>","1",""
"51955","1","2019-05-14 14:19:08","3","841","<python><visualization><data-cleaning><similarity><jaccard-coefficient>","1","2"
"51956","1","2019-05-14 14:34:06","2","24","<deep-learning><data-science-model><natural-language-process>","0",""
"51957","1","2019-05-14 14:42:54","1","51","<neural-network><cnn><rnn>","1",""
"51959","1","2019-05-14 15:04:33","1","26","<neural-network><image-classification><image-recognition><image>","0",""
"51960","1","2019-05-14 15:42:14","1","32","<score>","0",""
"51961","1","2019-05-14 15:51:10","1","95","<deep-learning><cnn><rnn>","0",""
"51965","1","2019-05-14 17:41:34","3","102","<classification><ensemble-modeling>","1","2"
"51970","1","2019-05-14 20:21:28","1","2857","<python><scikit-learn><clustering><cosine-distance>","1",""
"51972","1","2019-05-14 21:02:46","1","36","<rnn><forecast>","1",""
"51973","1","2019-05-14 21:22:08","4","60","<machine-learning><deep-learning>","1",""
"51976","1","2019-05-14 22:33:20","0","242","<feature-selection><random-forest>","1",""
"51979","1","2019-05-15 01:29:43","0","617","<python><pandas><data-cleaning>","1",""
"51982","1","2019-05-15 02:50:49","0","312","<machine-learning><naive-bayes-classifier>","1",""
"51983","1","2019-05-15 03:05:46","1","1075","<machine-learning><scikit-learn><decision-trees>","4",""
"51984","1","2019-05-15 03:13:57","0","33","<machine-learning><cross-validation>","1",""
"52025","1","2019-05-15 04:44:48","1","31","<machine-learning><classification><python>","1",""
"51989","1","2019-05-15 07:18:22","1","75","<deep-learning>","1",""
"51992","1","2019-05-15 08:12:08","0","651","<data><data-cleaning><beginner>","2",""
"51993","1","2019-05-15 08:20:09","2","28","<machine-learning><reinforcement-learning>","0",""
"51994","1","2019-05-15 08:26:08","1","30","<data><databases>","0",""
"51995","1","2019-05-15 08:41:30","1","164","<clustering><orange>","1",""
"51996","1","2019-05-15 08:46:13","1","43","<machine-learning><neural-network><time-series>","0",""
"51998","1","2019-05-15 09:05:51","0","802","<keras><inceptionresnetv2>","0",""
"51999","1","2019-05-15 09:16:38","0","225","<clustering><feature-scaling><clusters>","1",""
"52004","1","2019-05-15 11:06:57","1","66","<predictive-modeling><cross-validation><evaluation><jupyter>","0",""
"52006","1","2019-05-15 12:53:46","1","91","<machine-learning>","2",""
"52007","1","2019-05-15 12:58:50","0","170","<apache-hadoop><map-reduce>","1",""
"52011","1","2019-05-15 14:28:20","1","139","<text-mining><orange>","0",""
"52012","1","2019-05-15 14:32:04","2","188","<neural-network><hyperparameter><explainable-ai>","1",""
"52013","1","2019-05-15 14:41:17","1","89","<python><visualization><web-scraping>","0",""
"52015","1","2019-05-15 15:00:40","9","5058","<computer-vision><object-detection>","1","3"
"52016","1","2019-05-15 15:16:57","4","933","<clustering><pca>","1",""
"52022","1","2019-05-15 16:27:36","0","22","<interpolation>","0",""
"52023","1","2019-05-15 16:53:46","5","110","<regression><statistics><supervised-learning><mathematics>","0",""
"52026","1","2019-05-15 17:55:40","1","37","<nlp><word2vec><word-embeddings><gensim>","0",""
"52027","1","2019-05-15 18:23:39","0","174","<visualization>","2",""
"52028","1","2019-05-15 18:29:33","2","759","<cnn><loss-function>","2","1"
"52032","1","2019-05-15 21:02:07","1","14","<data-cleaning>","0",""
"52036","1","2019-05-15 23:57:09","2","1333","<python><scikit-learn><random-forest><grid-search><gridsearchcv>","2",""
"52039","1","2019-05-16 01:49:18","0","118","<machine-learning><attention-mechanism>","1",""
"52040","1","2019-05-16 01:50:07","0","43","<feature-selection><feature-extraction><feature-engineering><correlation>","1",""
"52045","1","2019-05-16 05:57:10","0","30","<clustering>","1",""
"52046","1","2019-05-16 06:03:30","6","118","<evaluation><score>","2","1"
"52047","1","2019-05-16 06:50:58","1","60","<machine-learning><r><xgboost><sampling>","0",""
"52054","1","2019-05-16 07:54:07","1","87","<machine-learning><bigdata><xgboost><data-science-model>","1",""
"52060","1","2019-05-16 09:49:53","2","335","<machine-learning><neural-network><autoencoder>","1",""
"52061","1","2019-05-16 09:55:12","1","341","<dataset>","1",""
"52063","1","2019-05-16 10:35:38","1","179","<python><pytorch>","1",""
"52064","1","2019-05-16 10:57:08","1","94","<machine-learning><python><r><anomaly-detection><outlier>","2","1"
"52065","1","2019-05-16 11:48:39","1","373","<keras><cnn><image-classification><confusion-matrix>","1",""
"52066","1","2019-05-16 11:58:05","5","2170","<machine-learning><decision-trees>","4",""
